project,action,seine_id,date,work_area,survey,site_id,hakai_id,semsp_id,jsp_survey_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments,quality_log
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11059,NA,DE377,SO,DP106,NA,NA,NA,NA,NA,2018-02-02,NONE,PRESENT,16.9,111,116,NA,NA,"anisakis, brusing in the tissue of the tail",KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11060,NA,DE377,SO,DP106,NA,NA,NA,NA,NA,2018-02-02,NONE,PRESENT,18.1,111,117,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11061,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,9.7,98,103,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11062,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,16.1,106,112,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11063,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,13.1,103,108,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11064,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,12.6,106,112,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11065,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,18,114,120,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11066,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,17,114,120,NA,NA,"scales and cuts on left side, large chunk out of belly",KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11067,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,19.5,118,124,NA,NA,anisakis,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11068,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,15.9,110,116,NA,NA,anisakis,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11069,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,16.3,109,115,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11070,NA,DE377,SO,DP107,NA,NA,NA,NA,NA,2018-01-30,NONE,PRESENT,18.8,114,NA,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11081,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-17,NONE,PRESENT,16.3,113,118,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11082,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-19,NONE,PRESENT,12.9,102,NA,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11083,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-19,NONE,PRESENT,14.2,109,113,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11084,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-19,NONE,PRESENT,11.7,101,106,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11085,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-17,NONE,PRESENT,13.2,103,108,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11086,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-19,NONE,PRESENT,9.9,98,NA,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11087,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-19,NONE,PRESENT,18.9,120,125,NA,NA,scales missing on both sides,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11088,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-19,NONE,PRESENT,6.2,76,81,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11089,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-19,NONE,PRESENT,16.2,112,118,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,U11090,NA,DE377,CU,DP109,NA,NA,NA,NA,NA,2018-03-17,NONE,PRESENT,11,98,103,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,M01,NA,DE377,CU,MP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GM UBC,NOT DISSECTED,NA,NA,HAKAI,Raw,NA,NA
SEMSP,NA,DE377N1,2017-06-19,QUADRA,DI_W,D22,M02,NA,DE377,CU,MP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GM UBC,NOT DISSECTED,NA,NA,HAKAI,Raw,NA,NA
SEMSP,NA,DE382N1,2017-06-19,QUADRA,DI_C,D09,M03,NA,DE382,CU,MP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GM UBC,NOT DISSECTED,NA,NA,HAKAI,Raw,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11121,NA,DE378,SO,DP113,2017-06-20T14:41:00Z,2017-06-20T14:55:00Z,101,19,9.6,2018-02-15,NONE,PRESENT,9.3,92,97,NA,Sea lice intermethod comparison,NA,JG,FULL WORK-UP 3,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11122,NA,DE378,SO,DP113,2017-06-20T14:46:00Z,2017-06-20T14:55:00Z,120,22,16.4,2018-02-15,NONE,PRESENT,16.4,112,117,NA,Sea lice intermethod comparison,NA,JG,FULL WORK-UP 3,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11123,NA,DE378,SO,DP113,2017-06-20T14:46:00Z,2017-06-20T15:03:00Z,133,25,21.2,2018-02-16,NONE,PRESENT,21.6,118,124,NA,Sea lice intermethod comparison,NA,JG,FULL WORK-UP 3,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11124,NA,DE378,SO,DP113,2017-06-20T14:53:00Z,2017-06-20T15:03:00Z,103,18,9.4,2018-03-05,NONE,PRESENT,9.6,97,NA,NA,NA,Rocinela propodialis found,MF,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11125,NA,DE378,SO,DP113,2017-06-20T14:56:00Z,2017-06-20T15:12:00Z,130,24,19.8,2018-02-16,NONE,PRESENT,20.1,120,126,NA,Sea lice intermethod comparison,NA,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11126,NA,DE378,SO,DP113,2017-06-20T14:59:00Z,2017-06-20T15:12:00Z,124,23,16.8,2018-03-05,NONE,PRESENT,17,116,NA,NA,NA,"lesions on dorsal and flank, looked to be healing",MF,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11127,NA,DE378,SO,DP113,2017-06-20T15:04:00Z,2017-06-20T15:19:00Z,115,22,12.2,2018-03-05,NONE,PRESENT,12.6,107,NA,NA,NA,NA,MF,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11128,NA,DE378,SO,DP113,2017-06-20T15:09:00Z,2017-06-20T15:19:00Z,125,23,16.4,2018-02-15,NONE,PRESENT,17,112,118,NA,Sea lice intermethod comparison,NA,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11129,NA,DE378,SO,DP113,2017-06-20T15:15:00Z,2017-06-20T15:29:00Z,105,18,10.1,2018-02-15,NONE,PRESENT,10,97,102,NA,Sea lice intermethod comparison,Flabellifera in bag,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11130,NA,DE378,SO,DP113,2017-06-20T15:21:00Z,2017-06-20T15:29:00Z,130,24,20.5,2018-03-05,NONE,PRESENT,20.9,117,NA,NA,NA,NA,MF,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11161,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-20,NONE,PRESENT,5.6,79,83,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11162,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-26,NONE,PRESENT,10.9,96,101,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11163,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-20,NONE,PRESENT,14.3,108,112,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11164,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-20,NONE,PRESENT,7.3,83,87,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11165,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-20,NONE,PRESENT,5.6,79,84,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11166,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-26,NONE,PRESENT,6.6,82,86,NA,NA,Anisakis,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11167,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-19,NONE,PRESENT,10.4,95,NA,NA,NA,NA,KDB,FULL WORK-UP 3,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11168,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-20,NONE,PRESENT,8.5,83,87,NA,NA,NA,KDB,FULL WORK-UP 3,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11169,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-20,NONE,PRESENT,10.9,100,105,NA,NA,NA,KDB,FULL WORK-UP 3,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE378N1,2017-06-20,QUADRA,DI_C,D09,U11170,NA,DE378,CU,DP117,NA,NA,NA,NA,NA,2018-02-26,NONE,PRESENT,9.1,85,90,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE383N1,2017-06-21,QUADRA,DI_C,D09,M04,NA,DE383,SO,MP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GM UBC,NOT DISSECTED,NA,NA,HAKAI,Raw,NA,NA
SEMSP,NA,DE383N1,2017-06-21,QUADRA,DI_C,D09,M05,NA,DE383,SO,MP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GM UBC,NOT DISSECTED,NA,NA,HAKAI,Raw,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10721,NA,DE373,SO,DP73,2017-06-26T16:33:00Z,2017-06-26T16:48:00Z,123,22,17,2018-03-02,NONE,PRESENT,17.5,110,NA,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10722,NA,DE373,SO,DP73,2017-06-26T16:33:00Z,2017-06-26T16:48:00Z,136,26,24,2018-03-01,NONE,PRESENT,24.6,123,131,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10723,NA,DE373,SO,DP73,2017-06-26T16:37:00Z,2017-06-26T16:48:00Z,129,21,18.2,2018-02-13,NONE,PRESENT,18.3,113,119,NA,Sea lice intermethod comparison,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10724,NA,DE373,SO,DP73,2017-06-26T16:41:00Z,2017-06-26T16:57:00Z,135,25,24,2018-02-13,NONE,PRESENT,24,123,129,NA,Sea lice intermethod comparison,hemorrhaging pelvus and anal fins,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10725,NA,DE373,SO,DP73,2017-06-26T16:42:00Z,2017-06-26T16:57:00Z,120,21,16.4,2018-02-13,NONE,PRESENT,16.2,107,114,NA,Sea lice intermethod comparison,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10726,NA,DE373,SO,DP73,2017-06-26T17:06:00Z,2017-06-26T17:14:00Z,120,23,16.2,2018-02-13,NONE,PRESENT,16.5,106,NA,NA,Sea lice intermethod comparison,anisakis,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10727,NA,DE373,SO,DP73,2017-06-26T16:47:00Z,2017-06-26T17:06:00Z,125,21,18,2018-03-02,NONE,PRESENT,17.8,116,122,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10728,NA,DE373,SO,DP73,2017-06-26T16:51:00Z,2017-06-26T17:06:00Z,94,17,6.8,2018-02-13,NONE,PRESENT,7.1,81,85,NA,Sea lice intermethod comparison,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10729,NA,DE373,SO,DP73,2017-06-26T16:52:00Z,2017-06-26T17:06:00Z,130,24,19,2018-02-13,NONE,PRESENT,19.9,115,120,NA,Sea lice intermethod comparison,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10730,NA,DE373,SO,DP73,2017-06-26T16:57:00Z,2017-06-26T17:06:00Z,103,18,11.8,2018-03-02,NONE,PRESENT,11.6,95,NA,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10731,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-20,NONE,PRESENT,15.1,107,113,NA,NA,"lots of scales missing on tail, anisakis",KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10732,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-20,NONE,PRESENT,18.4,114,120,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE457N1,2017-06-29,QUADRA,DI_C,D09,U15337,NA,DE457,CU,DP356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJ UBC,NOT DISSECTED,NA,NA,HAKAI,Raw,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10733,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-20,NONE,PRESENT,6.8,83,88,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10734,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-19,NONE,PRESENT,15.1,107,112,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10735,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-20,NONE,PRESENT,18,115,120,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10736,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-19,NONE,PRESENT,NA,111,NA,NA,Forgot to record weight,anisakis,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10737,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-20,NONE,PRESENT,11.3,92,97,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10738,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-20,NONE,PRESENT,18,118,125,NA,NA,large abrasion by dorsal fin on left,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10739,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-20,NONE,PRESENT,16.1,111,117,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10740,NA,DE373,SO,DP74,NA,NA,NA,NA,NA,2018-01-19,NONE,PRESENT,17.3,108,114,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10741,NA,DE373,SO,DP75,NA,NA,NA,NA,NA,2018-01-29,NONE,PRESENT,19.9,113,118,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10742,NA,DE373,SO,DP75,NA,NA,NA,NA,NA,2018-01-29,NONE,PRESENT,23.3,128,134,NA,NA,NA,KDB,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N1,2017-06-26,QUADRA,DI_C,D09,U10791,NA,DE373,SO,DP80,NA,NA,124,22,NA,2018-03-05,NONE,PRESENT,18.2,116,121,NA,NA,NA,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N2,2017-06-26,QUADRA,DI_C,D09,U10792,NA,DE373,SO,DP80,NA,NA,134,26,NA,2018-03-05,NONE,PRESENT,23.4,124,129,NA,NA,Bird pred scar,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N2,2017-06-26,QUADRA,DI_C,D09,U10793,NA,DE373,SO,DP80,NA,NA,122,23,NA,2018-03-05,NONE,PRESENT,19.5,116,121,NA,NA,NA,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N2,2017-06-26,QUADRA,DI_C,D09,U10794,NA,DE373,SO,DP80,NA,NA,141,25,NA,2018-03-02,NONE,PRESENT,25.2,131,137,NA,NA,NA,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N2,2017-06-26,QUADRA,DI_C,D09,U10795,NA,DE373,SO,DP80,NA,NA,120,23,NA,2018-03-02,NONE,PRESENT,19,112,126,NA,"Weight estimated; took after removing RNA-muscle sample, gill & brain",NA,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE373N2,2017-06-26,QUADRA,DI_C,D09,U10796,NA,DE373,SO,DP80,NA,NA,136,25,NA,2018-03-02,NONE,PRESENT,24.6,122,NA,NA,NA,NA,JG,FULL WORK-UP 2,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
